,pl_b0_raw_log_c1_SN_cov_orig,pl_b0_raw_log_c1_SN_cov_aligned,pl_b0_raw_log_c1_SN_cov_ind,pl_b0_raw_alpha1_SN_cov_orig,pl_b0_raw_alpha1_SN_cov_aligned,pl_b0_raw_alpha1_SN_cov_ind,fit_cvpca_w_log_c1_SN_cov_orig,fit_cvpca_w_log_c1_SN_cov_aligned,fit_cvpca_w_log_c1_SN_cov_ind,fit_cvpca_w_alpha1_SN_cov_orig,fit_cvpca_w_alpha1_SN_cov_aligned,fit_cvpca_w_alpha1_SN_cov_ind,commit_id,nm
10,-2.1279943976497946,-2.1452785893154807,-2.1861232615157413,1.0352050256913319,1.0336634314537338,1.0229672197377575,-3.593565852732281,-2.4260436092413125,-3.929430839310647,0.7131200376782006,0.939389757536039,0.6575693442228051,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
11,-2.1172748438929005,-2.161826425931476,-2.14741990755621,1.0384984514617535,1.0304509995325617,1.032350051185324,-3.7395256458067903,-2.4274389314997156,-3.7923370654254174,0.6815834685780726,0.9365993668952991,0.6856230423529047,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
12,-2.127693259502115,-2.1465814814719533,-2.1638895407210956,1.034748131328849,1.032132539544557,1.0291577826347378,-3.4715980369236483,-2.391918062221572,-3.708538162506887,0.738266449259112,0.9453093451660991,0.702649082574678,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
13,-2.109939086798534,-2.1726723015403517,-2.17013369087443,1.0400785943085944,1.0285646312080643,1.0257810192235035,-3.621820529139151,-2.454777348294833,-3.7791397812486185,0.7070599246764361,0.933292314294418,0.6879249585598421,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
14,-2.135128272063075,-2.1379219814082435,-2.1787550840613217,1.0342596733063776,1.0361396219481849,1.0242649755036268,-3.649981977282066,-2.446982620665504,-3.7123872160216216,0.7018028138831721,0.9370701609033972,0.7044085776848762,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
15,-2.1326014509178006,-2.1210293104337916,-2.1610802784172733,1.034884976090883,1.0394528860604355,1.0298805136213476,-3.636592432842002,-2.4154256173731197,-3.529585241851906,0.7051487595086343,0.9436376014277273,0.7377877429355139,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
16,-2.138704017125141,-2.1351579166759396,-2.1678753665997927,1.0322882618295588,1.0355704212818295,1.0275775404279421,-3.5262187129209237,-2.428611650160291,-3.930016374733682,0.7254186831703207,0.9392286137227759,0.6587279944201745,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
17,-2.108197895146174,-2.149790897359108,-2.1565141707831796,1.039994897917699,1.0349578351106408,1.0310872246377627,-3.4193002024774173,-2.387485050634918,-4.023174667802378,0.7485159992313287,0.9492915768361454,0.6419240573578001,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
18,-2.126779508450225,-2.148566868305228,-2.1564001100140358,1.0362269386648617,1.0336323927657431,1.0300486277999268,-3.430028291053592,-2.3729088703996797,-3.920750355675668,0.745426488866681,0.9513543218701256,0.6623010537805301,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
19,-2.132056875681912,-2.1341833075580574,-2.162394116044397,1.033781353532789,1.0356821982015574,1.028370873227774,-3.65358907289342,-2.453901930679545,-3.8279757852040053,0.7018277802386363,0.9339205057714358,0.6780262734465392,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170604_MP031_2017-06-28
