,pl_b0_raw_log_c1_SN_cov_orig,pl_b0_raw_log_c1_SN_cov_aligned,pl_b0_raw_log_c1_SN_cov_ind,pl_b0_raw_alpha1_SN_cov_orig,pl_b0_raw_alpha1_SN_cov_aligned,pl_b0_raw_alpha1_SN_cov_ind,fit_cvpca_w_log_c1_SN_cov_orig,fit_cvpca_w_log_c1_SN_cov_aligned,fit_cvpca_w_log_c1_SN_cov_ind,fit_cvpca_w_alpha1_SN_cov_orig,fit_cvpca_w_alpha1_SN_cov_aligned,fit_cvpca_w_alpha1_SN_cov_ind,commit_id
10,-2.3422578078806477,-2.383955608750415,-2.380645410917435,0.9835670645355368,0.9761188533453181,0.9741300960440429,-3.642782084084907,-2.601978308916587,-3.7749147836564996,0.6930976402202896,0.8897293262025556,0.6777159487389297,6b88d3682fe77ce8ad15b402197208ca4034cce6
11,-2.3232404970282423,-2.4001665952745674,-2.399345007487614,0.9869519448028774,0.9733117697765857,0.9723488544233407,-3.412839859149534,-2.6258965781437698,-3.9186546206320827,0.7373175901452031,0.8841939170088381,0.6472299428521694,6b88d3682fe77ce8ad15b402197208ca4034cce6
12,-2.348411890112716,-2.3601202939302093,-2.3763390840357985,0.9819667822711061,0.9817565839796983,0.9782872077006548,-3.6502377873830985,-2.608113573152384,-4.054010612245901,0.6923598103432522,0.8890576530849507,0.6237453856408564,6b88d3682fe77ce8ad15b402197208ca4034cce6
13,-2.3507098172903653,-2.4425587241557665,-2.3913928945605245,0.9830053908655498,0.963108136983418,0.9729748672514664,-3.5768134137598198,-2.5992331519976,-3.687826094792327,0.7057941751663567,0.8856443261450863,0.6930077054175365,6b88d3682fe77ce8ad15b402197208ca4034cce6
14,-2.3444166685888077,-2.4202244326398894,-2.3863426540411337,0.9824794419913865,0.968068777934762,0.975903515942745,-3.4596789142058353,-2.6037433319649885,-3.8542351286289396,0.7296455633201705,0.8871771059025036,0.6613414314286657,6b88d3682fe77ce8ad15b402197208ca4034cce6
15,-2.3475325753591236,-2.40262912090818,-2.3745265887762064,0.9832607230744819,0.9720751310250138,0.977043739284857,-3.4959046421754327,-2.628473618385349,-3.8924443754403866,0.7221808855339332,0.8828543253288371,0.6528067963255743,6b88d3682fe77ce8ad15b402197208ca4034cce6
16,-2.350550551778279,-2.375575332729649,-2.3764570559753877,0.9827984385247825,0.9777231631330144,0.9760013259154036,-3.3999732140702004,-2.585998879355298,-3.8307188823746747,0.7417935240656283,0.8922605985593194,0.6646876475838895,6b88d3682fe77ce8ad15b402197208ca4034cce6
17,-2.350374045036192,-2.3857004758524063,-2.387120726716597,0.9802932947860792,0.9760466243449757,0.9767774903981038,-3.4663032996980365,-2.6157740348995144,-4.048049064582786,0.7294781905456749,0.8859184139915152,0.6216613521050948,6b88d3682fe77ce8ad15b402197208ca4034cce6
18,-2.349904339793162,-2.3548945267614347,-2.390617741517035,0.9832042253775922,0.9798139897228816,0.975377211592359,-3.4171364910361723,-2.590777368251336,-3.8026220461556997,0.7400582627705999,0.8905994848889897,0.6696168364673285,6b88d3682fe77ce8ad15b402197208ca4034cce6
19,-2.3420849575926854,-2.3459352108065508,-2.375949360275089,0.9839238964625676,0.9832084192381674,0.9769067370161605,-3.5897367245312566,-2.6030228508052766,-4.06695613625313,0.7026430232514382,0.8899293100802023,0.6157042625877117,6b88d3682fe77ce8ad15b402197208ca4034cce6
nm,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14,ms_natimg2800_M170714_MP032_2017-09-14
