,pl_b0_raw_log_c1_SN_cov_orig,pl_b0_raw_log_c1_SN_cov_aligned,pl_b0_raw_log_c1_SN_cov_ind,pl_b0_raw_alpha1_SN_cov_orig,pl_b0_raw_alpha1_SN_cov_aligned,pl_b0_raw_alpha1_SN_cov_ind,fit_cvpca_w_log_c1_SN_cov_orig,fit_cvpca_w_log_c1_SN_cov_aligned,fit_cvpca_w_log_c1_SN_cov_ind,fit_cvpca_w_alpha1_SN_cov_orig,fit_cvpca_w_alpha1_SN_cov_aligned,fit_cvpca_w_alpha1_SN_cov_ind,commit_id,nm
10,-2.17056326837717,-2.11390024541343,-2.1221416258894443,1.0228549163604956,1.0353967719849748,1.0360367648547346,-3.513941749439373,-2.3603916071702993,-3.923754218487776,0.7222096857923216,0.9491329192276545,0.6586602400651722,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
11,-2.1732600978338725,-2.15249376328236,-2.141732166625837,1.0238330317575097,1.0272807950949814,1.0309243879675856,-4.098485691110235,-2.335624198218903,-3.857760085538973,0.6024161724483993,0.9554012873048786,0.6661375385550724,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
12,-2.169051650703512,-2.196890961878988,-2.127573173178369,1.0254817398207734,1.0186728420970848,1.0351011554184046,-3.5563290599305173,-2.4556154173603453,-4.037164185348781,0.7154120388257629,0.9295352354281172,0.6310152570231653,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
13,-2.1595768136223628,-2.190089914153152,-2.1219870645111887,1.027617492928365,1.0226972376575851,1.0356377690043896,-3.5810327115876137,-2.4174497824095367,-3.8232204270993324,0.7076326898788469,0.938965485797542,0.6744758632259388,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
14,-2.1728519862365667,-2.140169452524219,-2.124153016389089,1.0248442018284145,1.0295275322847053,1.0346430485432654,-3.619907333931236,-2.333399825842975,-4.211756050254888,0.7013377742165207,0.9564727533560732,0.5965835283019483,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
15,-2.1651767739561936,-2.13281664456532,-2.1174832222785454,1.0254785806655322,1.033064868166262,1.0379409351486533,-3.651576075158303,-2.425401181068951,-3.932650732203297,0.6943991551616973,0.9373071033213506,0.6497667332810538,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
16,-2.1660977118797837,-2.145632006421108,-2.1306044037496936,1.0268542866567414,1.0274022498116597,1.0315994925275649,-3.4458680486260853,-2.357855285181973,-4.362059878280989,0.7361176296416473,0.9507982342122455,0.5678202537985746,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
17,-2.188673439954358,-2.172650349954487,-2.122623984840892,1.019404014894764,1.0239673572219554,1.0325542256547822,-3.5511118508213677,-2.3512221386654724,-3.8427228438236085,0.7172376091804243,0.9499571482803931,0.6709104590143469,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
18,-2.1855686796789198,-2.133902518490403,-2.119490062326826,1.0216531464697283,1.0328308034633455,1.036772644636156,-3.7208072013415516,-2.372917458072101,-4.410960434535246,0.6805906903662231,0.9488731081225686,0.5590993867671941,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
19,-2.1782689443317254,-2.157972265229334,-2.122787324799225,1.0220310863747117,1.0269095214769897,1.036221706690357,-3.463326509002529,-2.410963753591614,-4.456103399668802,0.7306692908721449,0.9391276605987011,0.5501155078181016,1cd6843a137cc2e4360134903b5377139ba06b83,ms_natimg2800_M170714_MP032_2017-08-07
