,pl_b0_raw_log_c1_SN_cov_orig,pl_b0_raw_log_c1_SN_cov_aligned,pl_b0_raw_log_c1_SN_cov_ind,pl_b0_raw_alpha1_SN_cov_orig,pl_b0_raw_alpha1_SN_cov_aligned,pl_b0_raw_alpha1_SN_cov_ind,fit_cvpca_w_log_c1_SN_cov_orig,fit_cvpca_w_log_c1_SN_cov_aligned,fit_cvpca_w_log_c1_SN_cov_ind,fit_cvpca_w_alpha1_SN_cov_orig,fit_cvpca_w_alpha1_SN_cov_aligned,fit_cvpca_w_alpha1_SN_cov_ind,commit_id
10,-2.1450485672386463,-2.1416066506699525,-2.134895248259654,1.0325658267744449,1.0328919512345036,1.0360842367325145,-3.577611607407431,-2.4096918091839368,-3.696316549226363,0.7158338346063025,0.9412222012682498,0.7077551120015887,6b88d3682fe77ce8ad15b402197208ca4034cce6
11,-2.156601217868962,-2.1370552220761896,-2.1573059155529424,1.0301791085297263,1.0337772804283623,1.032700327859678,-3.6204439438722793,-2.390658123836582,-3.738061054113667,0.7089178303104257,0.9448320402878094,0.6984084378434345,6b88d3682fe77ce8ad15b402197208ca4034cce6
12,-2.1299779502207725,-2.1216087459553536,-2.1683917231797802,1.0363632788757433,1.0381692105059364,1.0298057968131709,-3.500192115806327,-2.394935945116542,-3.967598561252828,0.7292095592254247,0.9453560378462144,0.6499283474742289,6b88d3682fe77ce8ad15b402197208ca4034cce6
13,-2.1381417529235125,-2.140445832567977,-2.1593678593684276,1.0347720268655833,1.0330658136934665,1.0304946429004465,-3.7575233277686904,-2.368621353589869,-3.6473152430881757,0.6796686322108132,0.9501337022557392,0.7148557783818265,6b88d3682fe77ce8ad15b402197208ca4034cce6
14,-2.14131260648889,-2.153316763613819,-2.142421341014892,1.0342807925842432,1.0308643036350535,1.0343732933111562,-3.5962861733588554,-2.3819827408858183,-3.7661733156143753,0.7137041832023893,0.9468807788679393,0.6911766009185603,6b88d3682fe77ce8ad15b402197208ca4034cce6
15,-2.1437771012779088,-2.1551064796106156,-2.1484456972441306,1.0325448084876547,1.031307322431883,1.0332265962342406,-3.661881874941812,-2.3941676376693333,-3.622472459864927,0.6972509138415093,0.9456260461413201,0.7223004283933893,6b88d3682fe77ce8ad15b402197208ca4034cce6
16,-2.1566283248923748,-2.1429536215361207,-2.1373089171891295,1.0291401266284586,1.03383235354849,1.0349088793593246,-3.535107386516064,-2.385429249981414,-3.7759349543680085,0.7251681748286528,0.9475840662502307,0.689345774067853,6b88d3682fe77ce8ad15b402197208ca4034cce6
17,-2.136174111840387,-2.1302537097046637,-2.1422363983576562,1.0348116661762565,1.0378493640958275,1.0331815270930675,-3.3976954185621744,-2.3871837258357522,-3.880039184929257,0.7521782968150124,0.9474712570852744,0.670826378642108,6b88d3682fe77ce8ad15b402197208ca4034cce6
18,-2.149618449036961,-2.148702121127379,-2.135996202492336,1.0316708589185335,1.0324738602913501,1.035500210965365,-3.7403604847860827,-2.4125225487592212,-3.881232063317745,0.683741695009079,0.942280845980618,0.6695021235323367,6b88d3682fe77ce8ad15b402197208ca4034cce6
19,-2.1525595036891487,-2.1455048192831487,-2.138554527955537,1.0297453086970825,1.032922615573258,1.0339410163085718,-3.6368527108102238,-2.378855705233251,-3.956840310116979,0.7032728242863355,0.9469091353844054,0.65270958395204,6b88d3682fe77ce8ad15b402197208ca4034cce6
nm,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28,ms_natimg2800_M170604_MP031_2017-06-28
